id,price,neighbourhood,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
36535495,30,Chamartín,2,1,1,1,100,3,https://www.airbnb.com/rooms/36535495
37072473,30,Chamartín,2,1,1,1,100,2,https://www.airbnb.com/rooms/37072473
37148094,30,Chamartín,2,1,1,1,100,2,https://www.airbnb.com/rooms/37148094
37213246,30,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/37213246
37232385,30,Chamartín,2,1,1,1,,0,https://www.airbnb.com/rooms/37232385
37504688,30,Chamartín,2,1,1,2,100,5,https://www.airbnb.com/rooms/37504688
38445772,30,Chamartín,2,1,1,1,80,4,https://www.airbnb.com/rooms/38445772
28219382,29,Chamartín,1,1,1,1,100,1,https://www.airbnb.com/rooms/28219382
36627602,29,Chamartín,2,1,1,1,20,1,https://www.airbnb.com/rooms/36627602
29921031,28,Chamartín,1,1,1,1,95,13,https://www.airbnb.com/rooms/29921031
30101049,28,Chamartín,1,1.5,1,1,96,11,https://www.airbnb.com/rooms/30101049
33600136,28,Chamartín,1,1.5,1,1,85,4,https://www.airbnb.com/rooms/33600136
35313278,28,Chamartín,1,1.5,1,1,100,10,https://www.airbnb.com/rooms/35313278
22082537,27,Chamartín,1,1,1,1,98,112,https://www.airbnb.com/rooms/22082537
32817046,27,Chamartín,1,1,1,1,100,5,https://www.airbnb.com/rooms/32817046
21877634,26,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/21877634
22350554,25,Chamartín,2,1,1,1,100,35,https://www.airbnb.com/rooms/22350554
23228374,25,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/23228374
28212304,25,Chamartín,1,1,1,1,100,7,https://www.airbnb.com/rooms/28212304
32545489,25,Chamartín,2,1,1,1,93,11,https://www.airbnb.com/rooms/32545489
36999737,25,Chamartín,1,2,1,2,,0,https://www.airbnb.com/rooms/36999737
37450794,25,Chamartín,1,1,1,1,96,5,https://www.airbnb.com/rooms/37450794
37771208,25,Chamartín,1,1,1,1,100,1,https://www.airbnb.com/rooms/37771208
38644434,25,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/38644434
38715362,25,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/38715362
36351918,24,Chamartín,4,1.5,2,2,,0,https://www.airbnb.com/rooms/36351918
36805850,24,Chamartín,1,1,1,1,100,4,https://www.airbnb.com/rooms/36805850
36092327,21,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/36092327
30464565,20,Chamartín,1,1.5,1,1,100,6,https://www.airbnb.com/rooms/30464565
33385173,20,Chamartín,1,2,1,1,,0,https://www.airbnb.com/rooms/33385173
38034130,20,Chamartín,2,1,1,1,100,1,https://www.airbnb.com/rooms/38034130
36409878,18,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/36409878
23125052,16,Chamartín,1,2,1,2,95,13,https://www.airbnb.com/rooms/23125052
31509465,16,Chamartín,1,1,1,1,,0,https://www.airbnb.com/rooms/31509465
9639826,875,Chamarttinn,10,4,5,9,,0,https://www.airbnb.com/rooms/9639826
12376162,600,Chamarttinn,3,1,1,1,91,14,https://www.airbnb.com/rooms/12376162
7392902,310,Chamarttinn,4,2,2,4,,0,https://www.airbnb.com/rooms/7392902
18046726,300,Chamarttinn,4,2.5,2,3,100,3,https://www.airbnb.com/rooms/18046726
7392553,284,Chamarttinn,4,2,2,4,,0,https://www.airbnb.com/rooms/7392553
5847367,260,Chamarttinn,4,2.5,2,2,97,88,https://www.airbnb.com/rooms/5847367
15402169,258,Chamarttinn,4,2,2,4,,0,https://www.airbnb.com/rooms/15402169
11452943,250,Chamarttinn,12,3,4,5,97,6,https://www.airbnb.com/rooms/11452943
19111892,250,Chamarttinn,4,1,2,3,98,10,https://www.airbnb.com/rooms/19111892
19776312,245,Chamarttinn,6,1,4,4,,0,https://www.airbnb.com/rooms/19776312
18982253,225,Chamarttinn,8,4,4,4,100,2,https://www.airbnb.com/rooms/18982253
13055663,200,Chamarttinn,1,1,1,1,,0,https://www.airbnb.com/rooms/13055663
15207662,200,Chamarttinn,4,2,2,0,,0,https://www.airbnb.com/rooms/15207662
18556280,181,Chamarttinn,2,1,1,1,100,2,https://www.airbnb.com/rooms/18556280
20206643,181,Chamarttinn,4,2,2,4,,0,https://www.airbnb.com/rooms/20206643
2493084,175,Chamarttinn,5,1.5,3,4,100,1,https://www.airbnb.com/rooms/2493084
21630508,170,Chamarttinn,4,2,3,3,100,35,https://www.airbnb.com/rooms/21630508
15800393,165,Chamarttinn,2,1,1,1,89,43,https://www.airbnb.com/rooms/15800393
14652492,160,Chamarttinn,5,2,3,4,97,116,https://www.airbnb.com/rooms/14652492
19396966,157,Chamarttinn,4,2,2,2,99,31,https://www.airbnb.com/rooms/19396966
12259819,150,Chamarttinn,4,2,2,3,,0,https://www.airbnb.com/rooms/12259819
16013962,150,Chamarttinn,1,1,1,1,,0,https://www.airbnb.com/rooms/16013962
16335316,144,Chamarttinn,6,2,2,4,99,72,https://www.airbnb.com/rooms/16335316
14331039,140,Chamarttinn,8,2,3,5,96,39,https://www.airbnb.com/rooms/14331039
14835141,140,Chamarttinn,5,2.5,3,4,95,15,https://www.airbnb.com/rooms/14835141
19493049,140,Chamarttinn,8,2,3,5,98,26,https://www.airbnb.com/rooms/19493049
6908943,138,Chamarttinn,2,1,1,1,73,3,https://www.airbnb.com/rooms/6908943
9932321,138,Chamarttinn,4,1,1,2,80,4,https://www.airbnb.com/rooms/9932321
16972070,138,Chamarttinn,3,1,1,3,93,3,https://www.airbnb.com/rooms/16972070
16972612,138,Chamarttinn,3,1,1,2,76,5,https://www.airbnb.com/rooms/16972612
15517789,130,Chamarttinn,8,2,3,5,95,75,https://www.airbnb.com/rooms/15517789
17250141,130,Chamarttinn,5,2,3,4,97,103,https://www.airbnb.com/rooms/17250141
19283062,129,Chamarttinn,2,1,1,2,,0,https://www.airbnb.com/rooms/19283062
2587493,125,Chamarttinn,7,2,2,4,94,38,https://www.airbnb.com/rooms/2587493
11774591,125,Chamarttinn,6,2,2,4,99,24,https://www.airbnb.com/rooms/11774591
7991072,120,Chamarttinn,4,2,2,2,94,52,https://www.airbnb.com/rooms/7991072
8840190,120,Chamarttinn,7,3,4,5,,0,https://www.airbnb.com/rooms/8840190
9982653,120,Chamarttinn,4,1,2,3,,0,https://www.airbnb.com/rooms/9982653
17810058,120,Chamarttinn,4,2,2,3,99,43,https://www.airbnb.com/rooms/17810058
12357427,110,Chamarttinn,3,1,2,2,82,13,https://www.airbnb.com/rooms/12357427
12560569,110,Chamarttinn,6,1.5,2,2,94,76,https://www.airbnb.com/rooms/12560569
12895434,110,Chamarttinn,4,2,2,3,99,45,https://www.airbnb.com/rooms/12895434
